109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9898,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7913,109525;7382,109526;5337,109527;3464,109528;6545,109529;6180,109530;5978,109531;4504,109532;4879,109533;4877,109534;4947,109535;2893,109536;4020,109538;3256,109540;319,109542;3395,109543;2879,109544;978,109417;3449,109546;2016,109547;1864,109548;1711,109550;1136,109552;156,109545;2082,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9900,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7915,109525;7384,109526;5337,109527;3464,109528;6545,109529;6182,109530;5980,109531;4506,109532;4879,109533;4878,109534;4949,109535;2893,109536;4022,109538;3256,109540;319,109542;3397,109543;2881,109544;979,109417;3451,109546;2018,109547;1866,109548;1713,109550;1138,109552;158,109545;2084,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9905,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7920,109525;7389,109526;5337,109527;3464,109528;6545,109529;6187,109530;5985,109531;4511,109532;4879,109533;4883,109534;4954,109535;2893,109536;4027,109538;3256,109540;319,109542;3402,109543;2886,109544;980,109417;3456,109546;2023,109547;1871,109548;1717,109550;1143,109552;163,109545;2089,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9907,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7922,109525;7391,109526;5337,109527;3464,109528;6545,109529;6189,109530;5987,109531;4513,109532;4879,109533;4885,109534;4956,109535;2893,109536;4029,109538;3256,109540;319,109542;3404,109543;2888,109544;980,109417;3458,109546;2025,109547;1873,109548;1719,109550;1145,109552;165,109545;2091,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9911,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7926,109525;7395,109526;5337,109527;3464,109528;6545,109529;6193,109530;5991,109531;4517,109532;4879,109533;4888,109534;4960,109535;2893,109536;4033,109538;3256,109540;319,109542;3408,109543;2892,109544;981,109417;3462,109546;2029,109547;1877,109548;1723,109550;1149,109552;169,109545;2095,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9914,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7929,109525;7398,109526;5337,109527;3464,109528;6545,109529;6196,109530;5994,109531;4520,109532;4879,109533;4891,109534;4963,109535;2893,109536;4036,109538;3256,109540;319,109542;3411,109543;2895,109544;981,109417;3465,109546;2032,109547;1880,109548;1726,109550;1152,109552;172,109545;2098,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9917,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7932,109525;7401,109526;5337,109527;3464,109528;6545,109529;6199,109530;5997,109531;4523,109532;4879,109533;4893,109534;4966,109535;2893,109536;4039,109538;3256,109540;319,109542;3414,109543;2898,109544;982,109417;3468,109546;2035,109547;1883,109548;1729,109550;1155,109552;175,109545;2101,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9921,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7936,109525;7405,109526;5337,109527;3464,109528;6545,109529;6203,109530;6001,109531;4527,109532;4879,109533;4897,109534;4970,109535;2893,109536;4043,109538;3256,109540;319,109542;3418,109543;2902,109544;982,109417;3472,109546;2039,109547;1887,109548;1733,109550;1159,109552;179,109545;2105,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9924,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7939,109525;7408,109526;5337,109527;3464,109528;6545,109529;6206,109530;6004,109531;4530,109532;4879,109533;4900,109534;4973,109535;2893,109536;4046,109538;3256,109540;319,109542;3421,109543;2905,109544;982,109417;3475,109546;2042,109547;1890,109548;1736,109550;1162,109552;182,109545;2108,
109453;2951,109473;7062,109484;401,109492;1931,109494;3495,109495;7753,109498;4927,109501;2611,109502;3772,109503;8749,109505;61,109506;4690,109508;7062,109509;5921,109510;9925,109511;8812,109512;8195,109513;2032,109514;8170,109515;7961,109519;576,109520;6590,109521;3454,109522;4506,109523;4860,109524;7940,109525;7409,109526;5337,109527;3464,109528;6545,109529;6207,109530;6005,109531;4531,109532;4879,109533;4901,109534;4974,109535;2893,109536;4047,109538;3256,109540;319,109542;3422,109543;2906,109544;982,109417;3476,109546;2043,109547;1891,109548;1737,109550;1163,109552;183,109545;2109,
